"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20210723","강서구","0.016","0.053","0.2","0.002","32","24"
"20210723","공항대로","0.038","0.045","0.4","0.003","41","25"
"20210723","관악구","0.018","0.058","0.3","0.003","28","18"
"20210723","관악산","0.006","0.06","0.2","0.003","21","14"
"20210723","광진구","0.014","0.04","0.4","0.003","27","16"
"20210723","구로구","0.015","0.059","0.3","0.003","25","19"
"20210723","궁동","0.024","0.062","0.3","0.004","45","25"
"20210723","금천구","0.017","0.049","0.3","0.003","29","20"
"20210723","남산","0.014","0.05","0.1","0.002","20","14"
"20210723","노원구","0.016","0.039","0.3","0.002","24","18"
"20210723","도봉구","0.01","0.043","0.2","0.003","27","12"
"20210723","도산대로","0.039","0.034","0.6","0.003","26","14"
"20210723","동대문구","0.016","0.048","0.3","0.003","25","19"
"20210723","동작구","0.015","0.042","0.2","0.004","29","17"
"20210723","동작대로","0.043","0.037","0.4","0.003","34","21"
"20210723","마포구","0.018","0.051","0.3","0.003","29","19"
"20210723","마포아트센터","0.011","0.064","0.3","0.002","20","16"
"20210723","북한산","0.01","0.039","0.3","0.002","22","14"
"20210723","서대문구","0.012","0.049","0.3","0.003","21","17"
"20210723","서울숲","0.017","0.042","0.4","0.002","24","12"
"20210723","서초구","0.02","0.044","0.4","0.004","28","14"
"20210723","성동구","0.022","0.045","0.3","0.003","26","20"
"20210723","성북구","0.02","0.044","0.5","0.003","25","14"
"20210723","세곡","0.019","0.036","0.4","0.003","23","12"
"20210723","송파구","0.018","0.044","0.3","0.003","27","17"
"20210723","시흥대로","0.056","0.03","0.5","0.004","39","25"
"20210723","신촌로","0.031","0.016","0.4","0.003","30","19"
"20210723","양천구","0.016","0.058","0.3","0.003","34","23"
"20210723","영등포구","0.021","0.049","0.4","0.003","28","22"
"20210723","영등포로","0.034","0.038","0.4","0.003","32","22"
"20210723","올림픽공원","0.012","0.046","0.4","0.003","19","12"
"20210723","용산구","0.016","0.045","0.2","0.003","26","19"
"20210723","은평구","0.014","0.051","0.3","0.003","27","16"
"20210723","자연사박물관","0.013","0.067","0.4","0.003","24","12"
"20210723","정릉로","0.044","0.03","0.4","0.003","31","21"
"20210723","종로","0.03","0.034","0.4","0.003","29","20"
"20210723","종로구","0.018","0.049","0.3","0.003","25","20"
"20210723","중구","0.024","0.044","0.4","0.004","32","21"
"20210723","중랑구","0.015","0.045","0.2","0.003","26","18"
"20210723","천호대로","0.031","0.029","0.4","0.003","28","16"
"20210723","청계천로","0.033","0.039","0.5","0.005","31","21"
"20210723","한강대로","0.025","0.024","0.5","0.004","44","25"
"20210723","행주","0.017","0.056","0.5","0.003","38","24"
"20210723","홍릉로","0.024","0.034","0.3","0.003","29","19"
"20210723","화랑로","0.042","0.023","0.4","0.003","31","21"
"20210722","강남구","0.018","0.034","0.3","0.003","28","14"
"20210722","강남대로","0.033","0.021","0.4","0.003","20","9"
"20210722","강동구","0.011","0.027","0.2","0.003","21","14"
"20210722","강변북로","0.03","0.023","0.5","0.003","18","10"
"20210722","강북구","0.011","0.031","0.3","0.003","21","14"
"20210722","강서구","0.022","0.039","0.3","0.003","24","17"
"20210722","공항대로","0.036","0.034","0.4","0.003","34","17"
"20210722","관악구","0.02","0.051","0.4","0.003","27","15"
"20210722","관악산","0.006","0.052","0.2","0.003","18","11"
"20210722","광진구","0.011","0.033","0.4","0.003","19","12"
"20210722","구로구","0.018","0.048","0.3","0.003","21","14"
"20210722","궁동","0.026","0.047","0.3","0.004","31","17"
"20210722","금천구","0.02","0.039","0.3","0.003","24","17"
"20210722","남산","0.016","0.04","0.2","0.002","17","10"
"20210722","노원구","0.019","0.02","0.3","0.003","20","14"
"20210722","도봉구","0.009","0.031","0.2","0.003","17","8"
"20210722","도산대로","0.035","0.027","0.7","0.003","23","10"
"20210722","동대문구","0.015","0.039","0.3","0.003","20","14"
"20210722","동작구","0.017","0.037","0.3","0.003","27","14"
"20210722","동작대로","0.042","0.028","0.4","0.003","28","18"
"20210722","마포구","0.02","0.042","0.3","0.003","26","13"
"20210722","마포아트센터","0.013","0.051","0.3","0.002","16","13"
"20210722","북한산","0.008","0.027","0.3","0.002","16","8"
"20210722","서대문구","0.013","0.038","0.3","0.004","14","11"
"20210722","서울숲","0.014","0.036","0.5","0.002","19","9"
"20210722","서초구","0.02","0.037","0.4","0.004","23","11"
"20210722","성동구","0.018","0.038","0.3","0.003","21","15"
"20210722","성북구","0.017","0.034","0.4","0.002","19","8"
"20210722","세곡","0.017","0.031","0.4","0.003","21","11"
"20210722","송파구","0.02","0.034","0.3","0.003","24","16"
"20210722","시흥대로","0.058","0.023","0.6","0.004","34","22"
"20210722","신촌로","0.033","0.011","0.5","0.004","26","15"
"20210722","양천구","0.019","0.044","0.4","0.003","26","16"
"20210722","영등포구","0.024","0.044","0.4","0.003","27","17"
"20210722","영등포로","0.036","0.032","0.4","0.003","28","18"
"20210722","올림픽공원","0.013","0.035","0.4","0.004","16","9"
"20210722","용산구","0.016","0.036","0.3","0.003","22","15"
"20210722","은평구","0.013","0.037","0.3","0.003","18","10"
"20210722","자연사박물관","0.015","0.052","0.3","0.003","17","5"
"20210722","정릉로","0.037","0.024","0.3","0.003","24","15"
"20210722","종로","0.027","0.025","0.4","0.004","25","15"
"20210722","종로구","0.016","0.04","0.3","0.003","20","14"
"20210722","중구","0.025","0.033","0.4","0.004","28","16"
"20210722","중랑구","0.012","0.039","0.2","0.003","22","12"
"20210722","천호대로","0.029","0.022","0.4","0.003","29","14"
"20210722","청계천로","0.032","0.031","0.5","0.005","27","16"
"20210722","한강대로","0.027","0.017","0.6","0.004","42","20"
"20210722","행주","0.02","0.043","0.5","0.003","28","15"
"20210722","홍릉로","0.02","0.028","0.3","0.003","24","14"
"20210722","화랑로","0.035","0.017","0.4","0.002","25","15"
"20210721","강남구","0.017","0.029","0.3","0.003","20","12"
"20210721","강남대로","0.032","0.018","0.5","0.002","18","9"
"20210721","강동구","0.011","0.024","0.2","0.003","17","12"
"20210721","강변북로","0.033","0.013","0.5","0.003","17","9"
"20210721","강북구","0.01","0.033","0.3","0.002","21","14"
"20210721","강서구","0.02","0.031","0.3","0.002","20","14"
"20210721","공항대로","0.039","0.026","0.4","0.003","36","16"
"20210721","관악구","0.024","0.038","0.4","0.003","25","14"
"20210721","관악산","0.005","0.055","0.2","0.003","17","12"
"20210721","광진구","0.012","0.028","0.4","0.003","18","10"
"20210721","구로구","0.021","0.04","0.3","0.003","18","11"
"20210721","궁동","0.025","0.037","0.3","0.004","29","15"
"20210721","금천구","0.018","0.033","0.3","0.003","25","19"
"20210721","남산","0.016","0.034","0.2","0.002","15","9"
"20210721","노원구","0.017","0.031","0.3","0.003","20","13"
"20210721","도봉구","0.009","0.033","0.2","0.003","18","8"
"20210721","도산대로","0.029","0.024","0.7","0.002","19","7"
"20210721","동대문구","0.016","0.034","0.3","0.002","20","13"
"20210721","동작구","0.018","0.031","0.3","0.003","25","13"
"20210721","동작대로","0.044","0.023","0.4","0.003","25","15"
"20210721","마포구","0.022","0.036","0.4","0.003","23","12"
"20210721","마포아트센터","0.015","0.044","0.4","0.002","15","10"
"20210721","북한산","0.007","0.027","0.3","0.002","19","8"
"20210721","서대문구","0.012","0.033","0.3","0.003","12","9"
"20210721","서울숲","0.017","0.028","0.5","0.002","14","5"
"20210721","서초구","0.023","0.031","0.5","0.004","20","9"
"20210721","성동구","0.018","0.034","0.3","0.003","18","12"
"20210721","성북구","0.019","0.03","0.5","0.002","18","9"
"20210721","세곡","0.019","0.026","0.5","0.003","22","9"
"20210721","송파구","0.019","0.03","0.3","0.003","22","13"
"20210721","시흥대로","0.062","0.014","0.6","0.004","32","20"
"20210721","신촌로","0.03","0.009","0.5","0.003","25","13"
"20210721","양천구","0.019","0.037","0.4","0.003","24","14"
"20210721","영등포구","0.027","0.036","0.4","0.003","25","16"
"20210721","영등포로","0.037","0.026","0.5","0.003","25","15"
"20210721","올림픽공원","0.012","0.031","0.5","0.003","14","8"
"20210721","용산구","0.016","0.029","0.3","0.003","20","12"
"20210721","은평구","0.011","0.034","0.3","0.003","15","9"
"20210721","자연사박물관","0.017","0.044","0.4","0.003","15","6"
"20210721","정릉로","0.031","0.024","0.3","0.002","23","14"
"20210721","종로","0.028","0.018","0.5","0.003","26","14"
"20210721","종로구","0.018","0.033","0.4","0.002","19","13"
"20210721","중구","0.027","0.026","0.4","0.004","26","16"
"20210721","중랑구","0.014","0.035","0.2","0.003","19","11"
"20210721","천호대로","0.027","0.022","0.3","0.003","23","13"
"20210721","청계천로","0.033","0.023","0.6","0.005","26","15"
"20210721","한강대로","0.027","0.013","0.6","0.004","37","18"
"20210721","행주","0.019","0.042","0.6","0.002","30","16"
"20210721","홍릉로","0.023","0.025","0.3","0.003","23","13"
"20210721","화랑로","0.035","0.018","0.4","0.002","26","15"
"20210720","강남구","0.02","0.033","0.3","0.003","19","11"
"20210720","강남대로","0.033","0.017","0.5","0.002","17","6"
"20210720","강동구","0.014","0.02","0.2","0.002","14","8"
"20210720","강변북로","0.034","0.014","0.5","0.003","17","8"
"20210720","강북구","0.01","0.03","0.3","0.002","20","13"
"20210720","강서구","0.025","0.027","0.3","0.002","20","13"
"20210720","공항대로","0.041","0.023","0.4","0.003","29","13"
"20210720","관악구","0.023","0.038","0.4","0.003","18","10"
"20210720","관악산","0.006","0.051","0.1","0.003","15","9"
"20210720","광진구","0.013","0.032","0.4","0.003","16","9"
"20210720","구로구","0.019","0.04","0.3","0.003","13","8"
"20210720","궁동","0.024","0.034","0.3","0.004","25","11"
"20210720","금천구","0.02","0.028","0.4","0.003","21","15"
"20210720","남산","0.014","0.04","0.2","0.002","14","8"
"20210720","노원구","0.016","0.031","0.3","0.003","16","10"
"20210720","도봉구","0.01","0.03","0.2","0.003","19","7"
"20210720","도산대로","0.032","0.026","0.6","0.002","18","8"
"20210720","동대문구","0.019","0.036","0.3","0.002","17","12"
"20210720","동작구","0.019","0.029","0.3","0.003","21","10"
"20210720","동작대로","0.041","0.023","0.4","0.002","21","12"
"20210720","마포구","0.029","0.029","0.4","0.003","21","11"
"20210720","마포아트센터","0.017","0.04","0.5","0.002","13","9"
"20210720","북한산","0.007","0.027","0.2","0.002","18","7"
"20210720","서대문구","0.011","0.034","0.3","0.003","13","9"
"20210720","서울숲","0.021","0.02","0.5","0.002","15","5"
"20210720","서초구","0.027","0.029","0.4","0.004","16","6"
"20210720","성동구","0.024","0.034","0.3","0.003","18","12"
"20210720","성북구","0.02","0.031","0.5","0.002","17","7"
"20210720","세곡","0.017","0.026","0.5","0.003","19","6"
"20210720","송파구","0.017","0.032","0.3","0.002","19","11"
"20210720","시흥대로","0.058","0.015","0.6","0.003","26","15"
"20210720","신촌로","0.036","0.009","0.4","0.003","24","14"
"20210720","양천구","0.023","0.033","0.4","0.003","20","12"
"20210720","영등포구","0.03","0.031","0.5","0.002","19","12"
"20210720","영등포로","0.04","0.022","0.5","0.003","21","12"
"20210720","올림픽공원","0.012","0.031","0.4","0.003","13","5"
"20210720","용산구","0.016","0.026","0.3","0.003","19","10"
"20210720","은평구","0.012","0.033","0.3","0.003","16","9"
"20210720","자연사박물관","0.018","0.041","0.4","0.003","15","5"
"20210720","정릉로","0.04","0.019","0.4","0.003","21","13"
"20210720","종로","0.026","0.02","0.4","0.003","22","13"
"20210720","종로구","0.02","0.034","0.4","0.003","17","13"
"20210720","중구","0.027","0.028","0.4","0.003","22","13"
"20210720","중랑구","0.016","0.034","0.2","0.003","17","10"
"20210720","천호대로","0.028","0.023","0.3","0.003","21","10"
"20210720","청계천로","0.037","0.024","0.6","0.005","23","13"
"20210720","한강대로","0.031","0.015","0.6","0.004","28","15"
"20210720","행주","0.021","0.031","0.6","0.003","26","13"
"20210720","홍릉로","0.028","0.024","0.4","0.003","22","13"
"20210720","화랑로","0.029","0.022","0.3","0.002","21","13"
"20210719","강남구","0.019","0.024","0.3","0.003","15","8"
"20210719","강남대로","0.023","0.016","0.4","0.002","11","4"
"20210719","강동구","0.011","0.021","0.2","0.002","11","8"
"20210719","강변북로","0.027","0.015","0.5","0.003","12","6"
"20210719","강북구","0.009","0.023","0.2","0.002","14","8"
"20210719","강서구","0.019","0.022","0.2","0.002","12","9"
"20210719","공항대로","0.033","0.018","0.4","0.002","20","8"
"20210719","관악구","0.017","0.031","0.3","0.003","14","8"
"20210719","관악산","0.005","0.038","0.1","0.003","10","5"
"20210719","광진구","0.013","0.024","0.4","0.003","13","7"
"20210719","구로구","0.014","0.031","0.3","0.003","7","6"
"20210719","궁동","0.021","0.018","0.2","0.003","19","9"
"20210719","금천구","0.014","0.02","0.2","0.003","15","9"
"20210719","남산","0.013","0.029","0.2","0.002","10","7"
"20210719","노원구","0.013","0.03","0.3","0.003","12","7"
"20210719","도봉구","0.008","0.023","0.2","0.003","14","3"
"20210719","도산대로","0.027","0.017","0.6","0.002","10","5"
"20210719","동대문구","0.018","0.028","0.3","0.003","13","8"
"20210719","동작구","0.016","0.023","0.2","0.003","16","8"
"20210719","동작대로","0.032","0.019","0.3","0.002","17","9"
"20210719","마포구","0.021","0.025","0.3","0.002","13","7"
"20210719","마포아트센터","0.014","0.033","0.3","0.002","8","5"
"20210719","북한산","0.008","0.021","0.2","0.002","12","4"
"20210719","서대문구","0.011","0.024","0.3","0.004","7","5"
"20210719","서울숲","0.018","0.02","0.4","0.002","12","2"
"20210719","서초구","0.02","0.023","0.4","0.004","11","3"
"20210719","성동구","0.024","0.025","0.3","0.003","15","9"
"20210719","성북구","0.016","0.028","0.4","0.002","12","4"
"20210719","세곡","0.024","0.022","0.4","0.003","14","4"
"20210719","송파구","0.019","0.026","0.3","0.003","15","9"
"20210719","시흥대로","0.046","0.014","0.5","0.003","20","12"
"20210719","신촌로","0.028","0.009","0.2","0.003","15","9"
"20210719","양천구","0.019","0.024","0.3","0.003","15","9"
"20210719","영등포구","0.025","0.023","0.4","0.002","14","9"
"20210719","영등포로","0.033","0.016","0.5","0.003","16","9"
"20210719","올림픽공원","0.012","0.028","0.4","0.002","9","3"
"20210719","용산구","0.017","0.023","0.2","0.003","13","8"
"20210719","은평구","0.012","0.024","0.3","0.003","10","6"
"20210719","자연사박물관","0.014","0.032","0.3","0.003","9","2"
"20210719","정릉로","0.031","0.02","0.3","0.002","16","9"
"20210719","종로","0.021","0.019","0.4","0.003","15","8"
"20210719","종로구","0.017","0.027","0.3","0.003","13","9"
"20210719","중구","0.022","0.022","0.3","0.003","15","9"
"20210719","중랑구","0.015","0.03","0.2","0.003","14","7"
"20210719","천호대로","0.024","0.021","0.3","0.003","16","9"
"20210719","청계천로","0.027","0.022","0.5","0.004","16","10"
"20210719","한강대로","0.026","0.013","0.5","0.004","22","11"
"20210719","행주","0.02","0.02","0.5","0.003","18","8"
"20210719","홍릉로","0.022","0.021","0.3","0.003","16","9"
"20210719","화랑로","0.029","0.018","0.4","0.002","17","9"
"20210718","강남구","0.008","0.038","0.2","0.003","12","7"
"20210718","강남대로","0.016","0.028","0.3","0.002","8","3"
"20210718","강동구","0.005","0.028","0.2","0.002","9","7"
"20210718","강변북로","0.017","0.029","0.4","0.003","9","5"
"20210718","강북구","0.007","0.03","0.2","0.002","14","8"
"20210718","강서구","0.009","0.043","0.2","0.003","12","9"
